race_id,race_date,track,distance_m,start_type,track_condition,race_class,program_number,horse_id,driver_id,trainer_id,post_position,carried_weight_kg,prior_finishes,prior_km_times,prior_earnings,prior_opponent_strengths,days_since_last_start,gallop_risk,speed_rating,class_rating,stamina_rating,equipment_change,shoeing_change,market_share,finished_position,did_not_finish
R0023,2023-01-12,T3,3100,volt,normal,C,8,H0117,D043,TR017,8,65.7,9|1|3|4,83.51044931909428|77.90504891003894|79.2075504667967|78.62900333786301,200.0|5000.0|3600.0|2900.0,-0.14597170436548626|-0.46235179266456716|0.06603069756121605|-0.3333041369047793,-2.0,0.007939774465504002,81.66,80.0,81.99,False,False,0.03478751308755009,8,False
R0023,2023-01-12,T2,3100,volt,normal,C,9,H0103,D011,TR037,9,62.7,4|1,78.3496488304373|77.08790322885828,2900.0|5000.0,0.45677523755741145|0.15853969107671423,5.0,0.11439398968434754,83.52,82.28,84.8,False,False,0.07404029022686424,4,False
R0023,2023-01-12,T4,3100,volt,normal,C,10,H0088,D043,TR008,10,66.4,7|6,80.04026897064298|78.32288390364558,800.0|1500.0,0.15853969107671423|-0.01883211615105837,-1.0,0.09670941203897207,83.13,82.37,79.84,False,False,0.03233604156307879,3,False
R0023,2023-01-12,T4,3100,volt,normal,B,11,H0061,D053,TR067,11,62.5,12|11,83.9154849748178|81.90631486042011,200.0|200.0,-0.46235179266456716|0.11744128640943755,8.0,0.06646724675985594,79.17,77.99,79.89,False,False,0.06515314422534976,2,False
R0023,2023-01-12,T3,3100,volt,normal,B,12,H0078,D013,TR040,12,67.9,13|8|2,83.91085425851642|80.60979657481538|76.66517662666503,200.0|200.0|4300.0,-0.23133626495165632|-0.003794351596264768|-0.01883211615105837,-1.0,0.03973531565529131,83.55,82.84,84.6,False,False,0.09736547468107938,9,False
R0024,2023-01-16,T3,2600,auto,normal,A,1,H0119,D038,TR013,1,67.1,12|3,82.52339604680478|78.17017218077184,200.0|3600.0,0.1627530651050056|-0.20270025040654568,2.0,0.0077352372473302525,79.55,77.71,77.67,False,False,0.19220382741152467,5,False
R0024,2023-01-16,T3,2600,auto,normal,A,2,H0076,D033,TR056,2,65.3,7,80.41090901892416,800.0,-0.10875174097479069,2.0,0.013841547100528602,77.7,77.73,75.68,False,False,0.022640109603561605,8,False
R0024,2023-01-16,T4,2600,auto,normal,A,3,H0002,D055,TR029,3,63.2,1|1,75.6595171001969|75.39191563164795,5000.0|5000.0,0.11668580914072822|-0.01883211615105837,3.0,0.02932478311326964,83.52,83.6,81.95,False,False,0.18710346662661181,6,False
R0024,2023-01-16,T1,2600,auto,normal,A,4,H0117,D034,TR034,4,63.3,9|1|3|4|8,83.51044931909428|77.90504891003894|79.2075504667967|78.62900333786301|82.8704299623413,200.0|5000.0|3600.0|2900.0|200.0,-0.14597170436548626|-0.46235179266456716|0.06603069756121605|-0.3333041369047793|0.45677523755741145,4.0,0.004023399915798995,80.41,78.77,81.12,False,False,0.09857239494944678,7,False
R0024,2023-01-16,T4,2600,auto,normal,B,5,H0042,D030,TR067,5,67.1,13,84.4842289394071,200.0,0.33174860718129334,4.0,0.13115630964687217,76.81,76.02,78.83,False,False,0.07927051767044876,1,False
R0024,2023-01-16,T4,2600,auto,normal,C,6,H0082,D018,TR067,6,64.7,8,81.72466386470185,200.0,0.33174860718129334,4.0,0.13590727936253208,76.93,79.14,77.45,True,False,0.290601647937003,3,False
R0024,2023-01-16,T1,2600,auto,normal,B,7,H0081,D005,TR015,7,62.9,7|5,78.84854496021859|77.85683428833156,800.0|2200.0,0.7432541712034423|0.4247487214942039,3.0,0.04588374583785881,78.33,77.39,78.01,False,False,0.04178351275202936,4,False
R0024,2023-01-16,T1,2600,auto,normal,B,8,H0058,D052,TR024,8,63.5,,,,,,0.02651056257256053,75.82,77.65,76.09,False,False,0.010577011842302007,9,False
R0024,2023-01-16,T4,2600,auto,normal,B,9,H0045,D049,TR065,9,64.1,2|11,77.53658294602575|82.06111603838049,4300.0|200.0,0.15853969107671423|0.06603069756121605,10.0,0.018169449825639086,80.8,81.89,82.18,False,False,0.07724751120707193,2,False
R0025,2023-01-10,T1,3100,volt,hard,C,1,H0088,D024,TR027,1,63.9,7|6|3,80.04026897064298|78.32288390364558|80.27253622151348,800.0|1500.0|3600.0,0.15853969107671423|-0.01883211615105837|0.07212950771386951,-2.0,0.06680360823952103,82.79,83.12,80.51,False,False,0.07339288305171125,1,False
R0025,2023-01-10,T4,3100,volt,hard,B,2,H0006,D007,TR010,2,64.6,1|8|12,79.46875101270004|82.69883740416809|83.84562665056617,5000.0|200.0|200.0,-0.3093465397202384|-0.14597170436548626|0.33174860718129334,-2.0,0.023828911004816718,79.14,80.34,79.62,False,False,0.10312721041933992,11,False
R0025,2023-01-10,T4,3100,volt,hard,A,3,H0021,D020,TR023,3,66.1,6|10,82.22973928618593|82.57125841054496,1500.0|200.0,-0.07971821090639905|-0.05072666946359382,6.0,0.031915328458571667,77.67,76.95,78.47,False,False,0.043426694503780304,8,False
R0025,2023-01-10,T3,3100,volt,hard,B,4,H0039,D038,TR051,4,66.0,2|6|3|11,79.83664515780622|80.78241738147919|76.60978534452195|84.09659996714295,4300.0|1500.0|3600.0|200.0,-0.14597170436548626|-0.46235179266456716|-0.01883211615105837|0.36177152111792077,0.0,0.07724169094633884,83.8,83.44,81.76,False,False,0.09640226096780273,7,False
R0025,2023-01-10,T2,3100,volt,hard,A,5,H0045,D014,TR047,5,66.4,2|11|2,77.53658294602575|82.06111603838049|78.59043321872494,4300.0|200.0|4300.0,0.15853969107671423|0.06603069756121605|-0.395153246450803,-6.0,0.08519541219364325,78.35,79.9,80.8,False,False,0.11163950926671826,6,False
R0025,2023-01-10,T3,3100,volt,hard,C,6,H0117,D053,TR016,6,64.4,9|1|3|4|8|7,83.51044931909428|77.90504891003894|79.2075504667967|78.62900333786301|82.8704299623413|81.25516920066632,200.0|5000.0|3600.0|2900.0|200.0|800.0,-0.14597170436548626|-0.46235179266456716|0.06603069756121605|-0.3333041369047793|0.45677523755741145|-0.395153246450803,-6.0,0.011258777595385695,79.82,82.79,76.73,False,False,0.056871550981511226,4,False
R0025,2023-01-10,T2,3100,volt,hard,C,7,H0056,D054,TR001,7,67.7,5|5,81.37853545079473|78.1266081680956,2200.0|2200.0,0.002525494009577042|0.7432541712034423,5.0,0.09164926608224837,78.52,78.67,78.62,False,False,0.05702412368154612,3,False
R0025,2023-01-10,T1,3100,volt,hard,C,8,H0064,D022,TR018,8,63.8,11|5,84.17393675814425|81.5310370918331,200.0|2200.0,-0.14597170436548626|-0.6091595155009588,-2.0,0.0021740068760886357,82.13,85.34,81.93,False,False,0.0643068553197805,10,False
R0025,2023-01-10,T1,3100,volt,hard,C,9,H0016,D044,TR036,9,66.1,7|6|4,81.42770469089996|79.36449769086164|77.25933984703815,800.0|1500.0|2900.0,0.08683481889421468|0.06603069756121605|0.037165821260646686,-3.0,0.047307155962791135,83.05,82.1,79.99,False,False,0.1016352941869632,9,False
R0025,2023-01-10,T1,3100,volt,hard,A,10,H0037,D045,TR062,10,64.4,3|13|6,80.14898452379899|82.63129051650826|82.03282942271854,3600.0|200.0|1500.0,-0.07971821090639905|0.1627530651050056|-0.36514805226380964,-2.0,0.0661171667704228,74.49,76.13,76.69,False,False,0.008719441861844427,13,False
R0025,2023-01-10,T3,3100,volt,hard,B,11,H0051,D040,TR029,11,63.1,1,79.56646153641509,5000.0,-0.6091595155009588,-2.0,0.06084459405412701,85.14,83.54,79.94,False,False,0.09930380185547796,12,False
R0025,2023-01-10,T2,3100,volt,hard,A,12,H0048,D011,TR022,12,67.6,2|5,79.6452916563294|80.5605586549512,4300.0|2200.0,-0.3093465397202384|0.18025830726099468,-2.0,0.011617666847763022,82.97,83.09,83.53,False,False,0.0901120595841711,5,False
R0025,2023-01-10,T2,3100,volt,hard,A,13,H0032,D002,TR044,13,63.3,8|8,79.58447709311316|80.3783265008192,200.0|200.0,0.4869724807855818|-0.10875174097479069,-4.0,0.2001616024014217,77.51,77.23,77.92,False,False,0.09403831431935306,2,False
R0026,2023-01-13,T2,2600,auto,normal,A,1,H0081,D039,TR050,1,67.1,7|5|4,78.84854496021859|77.85683428833156|79.26000302590533,800.0|2200.0|2900.0,0.7432541712034423|0.4247487214942039|-0.30120473701904804,-3.0,0.06592900678340952,76.25,78.15,78.22,False,False,0.006292415121486496,9,False
R0026,2023-01-13,T3,2600,auto,normal,B,2,H0097,D041,TR018,2,66.6,3|8,78.12798723316016|81.75092783417328,3600.0|200.0,0.21868859672901295|0.29617316642859054,6.0,0.018261803236131,75.24,77.42,75.75,False,False,0.006712353618163127,3,False
R0026,2023-01-13,T1,2600,auto,normal,A,3,H0072,D034,TR075,3,66.4,2,79.4468292989933,4300.0,-0.07971821090639905,11.0,0.015290816633888503,76.66,76.23,75.65,False,False,0.013645552512528436,7,False
R0026,2023-01-13,T2,2600,auto,normal,B,4,H0060,D013,TR018,4,65.8,7|8|12|14,81.13513617245904|81.36746601235923|81.48040679118107|83.23556080678252,800.0|200.0|200.0|200.0,-0.05072666946359382|0.35262247229216176|0.7432541712034423|0.1627530651050056,7.0,0.16685753043884943,71.07,72.31,72.11,True,False,0.001931829552819482,10,False
R0026,2023-01-13,T2,2600,auto,normal,B,5,H0006,D017,TR034,5,63.2,1|8|12|11,79.46875101270004|82.69883740416809|83.84562665056617|84.20743419349972,5000.0|200.0|200.0|200.0,-0.3093465397202384|-0.14597170436548626|0.33174860718129334|0.2937196904057559,3.0,0.04731340669892015,81.61,80.17,81.75,False,False,0.029275914302920637,4,False
R0026,2023-01-13,T1,2600,auto,normal,C,6,H0101,D044,TR068,6,63.4,,,,,,0.08530630455107402,87.18,84.75,87.79,False,False,0.6539666213564235,1,False
R0026,2023-01-13,T1,2600,auto,normal,B,7,H0046,D037,TR041,7,65.3,5|1|2,81.53742244943591|75.83314948365789|77.12750304947504,2200.0|5000.0|4300.0,-0.3093465397202384|0.15853969107671423|-0.003794351596264768,9.0,0.0035568450328312853,83.84,83.6,82.35,False,False,0.20615082720219197,2,False
R0026,2023-01-13,T1,2600,auto,normal,B,8,H0045,D014,TR019,8,63.7,2|11|2|6,77.53658294602575|82.06111603838049|78.59043321872494|81.69196561382836,4300.0|200.0|4300.0|1500.0,0.15853969107671423|0.06603069756121605|-0.395153246450803|0.24829559362489212,3.0,0.0324873715256412,81.02,78.8,82.56,False,False,0.026878344077621477,6,False
R0026,2023-01-13,T1,2600,auto,normal,B,9,H0021,D052,TR006,9,66.3,6|10|8,82.22973928618593|82.57125841054496|82.89505162675661,1500.0|200.0|200.0,-0.07971821090639905|-0.05072666946359382|0.2937196904057559,3.0,0.011733379956026819,76.11,76.16,77.47,False,False,0.01596596453611897,8,False
R0026,2023-01-13,T4,2600,auto,normal,A,10,H0111,D058,TR028,10,64.5,5|4,80.26338119807475|80.88345513283669,2200.0|2900.0,0.26677001990663085|0.45096649289895147,3.0,0.028337036309928804,80.74,80.33,81.17,False,False,0.03918017771972595,5,False
R0027,2023-01-16,T4,1609,auto,normal,C,1,H0031,D007,TR020,1,62.3,11|8|3,82.09301604190006|78.92646296974368|80.44556903253996,200.0|200.0|3600.0,0.4675093422520456|0.4247487214942039|0.45096649289895147,6.0,0.05746368819466899,77.95,77.84,77.79,False,True,0.013480087027752403,8,False
R0027,2023-01-16,T4,1609,auto,normal,A,2,H0118,D048,TR044,2,62.3,6,78.34243439524002,1500.0,0.15853969107671423,11.0,0.012802819494325884,85.89,88.28,85.39,False,False,0.32419355522307663,6,False
R0027,2023-01-16,T3,1609,auto,normal,A,3,H0019,D046,TR063,3,67.8,7|9|7,82.5465500163118|82.35755158925663|79.89256124119731,800.0|200.0|800.0,-0.3093465397202384|0.29617316642859054|0.1627530651050056,10.0,0.030931006888658418,79.82,80.79,78.77,False,False,0.017210626724094243,10,False
R0027,2023-01-16,T4,1609,auto,normal,B,4,H0068,D056,TR044,4,62.3,7|2,80.41205963410482|78.37086571542085,800.0|4300.0,0.45677523755741145|0.15188314994674695,11.0,0.0985257146563459,82.85,86.3,83.89,False,False,0.1314043912863822,1,False
R0027,2023-01-16,T1,1609,auto,normal,A,5,H0083,D003,TR046,5,62.2,12,84.79173850526061,200.0,-0.07971821090639905,9.0,0.020089388641730488,77.07,77.23,80.88,False,False,0.1992986919628464,4,False
R0027,2023-01-16,T2,1609,auto,normal,A,6,H0100,D024,TR003,6,63.2,1|7,78.47587314392149|82.47018058180191,5000.0|800.0,0.06603069756121605|-0.5961450137253788,4.0,0.09683437373378938,77.92,78.02,78.5,False,False,0.023165666543495,9,False
R0027,2023-01-16,T1,1609,auto,normal,C,7,H0002,D030,TR051,7,65.4,1|1|6,75.6595171001969|75.39191563164795|80.49651257782382,5000.0|5000.0|1500.0,0.11668580914072822|-0.01883211615105837|-0.395153246450803,0.0,0.02963454728523493,82.33,82.98,82.88,False,False,0.05312365077957966,7,False
R0027,2023-01-16,T2,1609,auto,normal,C,8,H0073,D041,TR035,8,64.9,4|6|5|7,78.98408300244948|80.55841616727179|79.45459836519588|81.07208042893019,2900.0|1500.0|2200.0|800.0,0.28911939868998415|-0.023958380046829514|0.15853969107671423|0.02185214552344288,6.0,0.06706812584293921,82.5,80.6,81.18,False,False,0.043512681401690345,5,False
R0027,2023-01-16,T4,1609,auto,normal,C,9,H0097,D037,TR009,9,65.5,3|8|3,78.12798723316016|81.75092783417328|78.87128475855495,3600.0|200.0|3600.0,0.21868859672901295|0.29617316642859054|0.12784040316728537,3.0,0.1270184249636064,76.09,73.49,76.18,False,False,0.02328358017129043,3,False
R0027,2023-01-16,T3,1609,auto,normal,B,10,H0052,D033,TR017,10,67.0,,,,,,0.14738819363062475,73.38,72.39,73.2,False,False,0.002151393499276924,11,False
R0027,2023-01-16,T4,1609,auto,normal,C,11,H0034,D018,TR062,11,64.3,6,80.50756093481073,1500.0,0.02185214552344288,6.0,0.0043783164095548745,82.38,80.5,80.81,False,False,0.14170037557205603,2,False
R0027,2023-01-16,T4,1609,auto,normal,B,12,H0094,D006,TR073,12,66.6,8|13|3|6,82.89426154412422|82.8001710217338|80.56589222030634|80.62014031455409,200.0|200.0|3600.0|1500.0,-0.07971821090639905|0.11744128640943755|-0.36514805226380964|0.33174860718129334,4.0,0.016990997069166916,73.68,74.08,70.64,False,False,0.004053627592448958,12,False
R0027,2023-01-16,T3,1609,auto,normal,A,13,H0025,D025,TR040,13,65.8,14|8,84.5197243459587|82.94156203753893,200.0|200.0,-0.46235179266456716|-0.6091595155009588,4.0,0.2716079431134741,78.24,78.55,77.02,False,True,0.023421672216010866,13,False
R0028,2023-01-21,T1,1609,auto,hard,A,1,H0010,D046,TR022,1,62.9,8|2,80.65816122433802|79.95998700951547,200.0|4300.0,0.28911939868998415|0.36177152111792077,11.0,0.014405579530993078,85.19,84.94,85.1,False,False,0.3756363478821621,1,False
R0028,2023-01-21,T4,1609,auto,hard,A,2,H0038,D026,TR019,2,65.6,3|9,78.00346692583027|79.97288475407996,3600.0|200.0,0.11744128640943755|0.4247487214942039,8.0,0.05897068557534659,77.59,78.06,77.88,False,False,0.010137881098354937,6,False
R0028,2023-01-21,T4,1609,auto,hard,A,3,H0057,D008,TR035,3,63.4,3,79.3021792267977,3600.0,0.18025830726099468,9.0,0.04425065779717542,88.01,85.55,85.82,False,False,0.3331544414025564,2,False
R0028,2023-01-21,T1,1609,auto,hard,B,4,H0046,D020,TR012,4,64.5,5|1|2|2,81.53742244943591|75.83314948365789|77.12750304947504|78.70777834863365,2200.0|5000.0|4300.0|4300.0,-0.3093465397202384|0.15853969107671423|-0.003794351596264768|-0.6619259410666513,8.0,0.10308236028445293,83.7,81.71,83.67,False,False,0.21845778202526156,5,False
R0028,2023-01-21,T2,1609,auto,hard,C,5,H0004,D035,TR032,5,64.1,13,83.93319752345946,200.0,-0.3521335504882296,16.0,0.05046327704875347,70.62,70.09,71.05,False,False,0.00817698180362519,3,False
R0028,2023-01-21,T2,1609,auto,hard,A,6,H0087,D045,TR028,6,67.8,2|4,77.24459671100595|79.38175114997178,4300.0|2900.0,0.7375155684670865|-0.23133626495165632,17.0,0.057248137349794954,79.32,80.01,80.98,False,False,0.0178539122703832,4,False
R0028,2023-01-21,T2,1609,auto,hard,C,7,H0076,D015,TR022,7,67.6,7|8,80.41090901892416|81.54342353812412,800.0|200.0,-0.10875174097479069|-0.30120473701904804,5.0,0.08035644632954425,77.55,79.7,79.36,False,False,0.029982471157414852,8,False
R0028,2023-01-21,T1,1609,auto,hard,C,8,H0094,D044,TR062,8,62.9,8|13|3|6|12,82.89426154412422|82.8001710217338|80.56589222030634|80.62014031455409|81.12109301376962,200.0|200.0|3600.0|1500.0|200.0,-0.07971821090639905|0.11744128640943755|-0.36514805226380964|0.33174860718129334|-0.20102973073724123,5.0,0.03499239342111417,69.63,72.71,74.29,False,False,0.006600182360241827,7,False
R0029,2023-01-15,T3,2100,volt,normal,B,1,H0066,D011,TR004,1,63.5,5|9,80.32112516713244|81.14521967228927,2200.0|200.0,-0.05072666946359382|0.11744128640943755,11.0,0.15316072426957755,77.63,78.52,79.95,False,False,0.010714821623484616,4,False
R0029,2023-01-15,T4,2100,volt,normal,B,2,H0004,D037,TR025,2,63.0,13|3,83.93319752345946|76.72263720859353,200.0|3600.0,-0.3521335504882296|0.01249411872768743,-6.0,0.0248785190224136,69.58,71.68,74.49,False,False,0.007915388188661922,5,False
R0029,2023-01-15,T2,2100,volt,normal,B,3,H0105,D006,TR064,3,63.2,,,,,,0.043737711476083345,78.33,78.08,79.61,False,False,0.21838909675024515,6,False
R0029,2023-01-15,T1,2100,volt,normal,A,4,H0020,D002,TR011,4,67.7,,,,,,0.08909908654499082,79.81,77.58,79.27,False,False,0.03538370828060202,8,False
R0029,2023-01-15,T1,2100,volt,normal,B,5,H0000,D006,TR063,5,62.0,1|8|2,77.00736109981939|80.33374283280979|77.5726526158495,5000.0|200.0|4300.0,-0.003794351596264768|0.06603069756121605|-0.3333041369047793,1.0,0.008423656269520184,80.99,82.48,83.26,False,False,0.23778819789354902,1,False
R0029,2023-01-15,T2,2100,volt,normal,A,6,H0059,D045,TR037,6,63.7,3|1|4|5|1,80.24146761629233|78.27699508082142|77.21348822839963|79.15699085773758|79.31772740655869,3600.0|5000.0|2900.0|2200.0|5000.0,-0.3093465397202384|-0.23133626495165632|0.15853969107671423|-0.3333041369047793|0.36177152111792077,5.0,0.010523769343160074,84.8,85.22,82.93,False,False,0.3259048175463487,2,False
R0029,2023-01-15,T2,2100,volt,normal,A,7,H0087,D044,TR011,7,64.2,2|4|4,77.24459671100595|79.38175114997178|77.73991703064772,4300.0|2900.0|2900.0,0.7375155684670865|-0.23133626495165632|-0.42725264633653426,-6.0,0.005516460375236476,79.12,79.25,79.17,False,False,0.0915188052006829,7,False
R0029,2023-01-15,T4,2100,volt,normal,C,8,H0114,D017,TR074,8,65.0,4|5,78.9021852224801|81.44820203022286,2900.0|2200.0,0.04151742709930327|0.45677523755741145,3.0,0.0063693587267590526,79.65,78.4,80.24,False,False,0.07238516451642577,3,False
R0030,2023-01-14,T2,2100,auto,normal,C,1,H0052,D034,TR002,1,66.6,11,81.1054298677811,200.0,-0.20102973073724123,-2.0,0.01785642849411854,72.22,70.77,72.54,False,False,0.04678127852815594,2,False
R0030,2023-01-14,T1,2100,auto,normal,C,2,H0068,D000,TR033,2,62.3,7|2|1,80.41205963410482|78.37086571542085|75.60612427731951,800.0|4300.0|5000.0,0.45677523755741145|0.15188314994674695|-0.36514805226380964,-2.0,0.00703900479807965,84.3,82.01,82.5,False,False,0.37385454229597853,4,False
R0030,2023-01-14,T4,2100,auto,normal,C,3,H0081,D054,TR014,3,64.7,7|5|4|9,78.84854496021859|77.85683428833156|79.26000302590533|82.14581824606539,800.0|2200.0|2900.0|200.0,0.7432541712034423|0.4247487214942039|-0.30120473701904804|0.12784040316728537,1.0,0.07547380023782027,75.88,78.04,77.11,False,False,0.030195498111915044,7,False
R0030,2023-01-14,T3,2100,auto,normal,A,4,H0112,D034,TR045,4,65.2,12|7|7,85.11643475874791|82.61967609532365|78.92963877858912,200.0|800.0|800.0,-0.07971821090639905|-0.07971821090639905|0.4247487214942039,1.0,0.035672584699398505,77.2,77.75,75.89,False,False,0.16197103587436668,3,False
R0030,2023-01-14,T3,2100,auto,normal,B,5,H0024,D014,TR040,5,65.3,7|5,82.1857606177294|81.11567316028867,800.0|2200.0,0.002525494009577042|-0.07971821090639905,12.0,0.04246258174622969,77.79,80.08,80.86,False,False,0.05537246052260991,6,False
R0030,2023-01-14,T3,2100,auto,normal,B,6,H0083,D038,TR037,6,64.5,12|4,84.79173850526061|77.33205860867824,200.0|2900.0,-0.07971821090639905|-0.20102973073724123,-2.0,0.041069557685849384,78.26,78.58,79.21,False,False,0.244741981728733,1,False
R0030,2023-01-14,T1,2100,auto,normal,C,7,H0084,D040,TR078,7,63.7,9|11,83.49901649554965|84.37521672341742,200.0|200.0,-0.36514805226380964|0.45677523755741145,2.0,0.00569519539553975,72.81,74.47,75.51,False,False,0.02036272298498921,8,False
R0030,2023-01-14,T2,2100,auto,normal,C,8,H0107,D054,TR042,8,62.3,12|7,82.56892904524722|82.42522743174763,200.0|800.0,0.4675093422520456|0.45096649289895147,4.0,0.10004224001699938,77.46,79.71,79.23,False,False,0.06672047995325162,5,False
R0031,2023-01-11,T4,3100,volt,hard,A,1,H0093,D053,TR063,1,65.1,9|7|9|12|7,83.34282216945135|79.89130089841348|83.43104164100453|82.53460142793044|82.43718701408108,200.0|800.0|200.0|200.0|800.0,-0.3093465397202384|0.4675093422520456|-0.35626397106142593|0.11744128640943755|-0.15452948206880215,4.0,0.06415325795550417,80.6,79.53,80.16,False,False,0.016508502031523688,10,False
R0031,2023-01-11,T3,3100,volt,hard,C,2,H0034,D054,TR024,2,67.0,6|2,80.50756093481073|76.51171240683267,1500.0|4300.0,0.02185214552344288|-0.36514805226380964,-5.0,0.06512002851626635,82.57,80.8,83.04,False,False,0.03741019297805191,9,False
R0031,2023-01-11,T3,3100,volt,hard,B,3,H0010,D036,TR071,3,64.1,8|2|1,80.65816122433802|79.95998700951547|75.90438125632963,200.0|4300.0|5000.0,0.28911939868998415|0.36177152111792077|-0.42725264633653426,-10.0,0.034637032376133,85.93,85.6,84.42,False,False,0.32494892582295065,3,False
R0031,2023-01-11,T1,3100,volt,hard,B,4,H0091,D057,TR028,4,66.8,3|4,79.28048032516055|79.77053817213813,3600.0|2900.0,0.35262247229216176|0.29617316642859054,4.0,0.08819798606568227,79.11,78.82,76.84,False,False,0.05336365824204599,1,False
R0031,2023-01-11,T3,3100,volt,hard,A,5,H0076,D040,TR054,5,64.3,7|8|8,80.41090901892416|81.54342353812412|79.2057362882379,800.0|200.0|200.0,-0.10875174097479069|-0.30120473701904804|0.01249411872768743,-10.0,0.009345799619671047,78.03,77.12,79.59,False,False,0.02299961406301649,7,False
R0031,2023-01-11,T1,3100,volt,hard,C,6,H0112,D003,TR040,6,67.2,12|7|7|3,85.11643475874791|82.61967609532365|78.92963877858912|77.85557554595428,200.0|800.0|800.0|3600.0,-0.07971821090639905|-0.07971821090639905|0.4247487214942039|-0.4283278221631072,-3.0,0.03601895118269702,77.5,77.51,78.82,False,False,0.1963185452978428,8,False
R0031,2023-01-11,T4,3100,volt,hard,B,7,H0079,D054,TR005,7,65.9,4|4,80.82163819024544|76.98588152855085,2900.0|2900.0,-0.07971821090639905|0.4869724807855818,5.0,0.001997424276075141,76.3,78.65,80.82,False,False,0.05229922768038327,2,False
R0031,2023-01-11,T1,3100,volt,hard,B,8,H0102,D010,TR000,8,62.9,13|8,85.13777419613156|82.89304607057585,200.0|200.0,0.002525494009577042|-0.07971821090639905,9.0,0.06122555315838639,79.35,79.1,79.56,False,False,0.08914227846109289,11,False
R0031,2023-01-11,T1,3100,volt,hard,C,9,H0083,D022,TR014,9,65.0,12|4|1,84.79173850526061|77.33205860867824|76.52908987714162,200.0|2900.0|5000.0,-0.07971821090639905|-0.20102973073724123|-0.5941499556967944,-3.0,0.01589123001951173,79.21,79.66,77.16,False,False,0.004103254836401847,14,False
R0031,2023-01-11,T4,3100,volt,hard,B,10,H0092,D014,TR074,10,66.7,4,78.79468261628836,2900.0,0.21868859672901295,4.0,0.24648491392871813,77.54,78.25,77.58,False,False,0.012421540979334176,12,False
R0031,2023-01-11,T1,3100,volt,hard,B,11,H0007,D043,TR076,11,65.7,11|4,83.04555398017264|80.86794324640861,200.0|2900.0,-0.46235179266456716|-0.6091595155009588,-1.0,0.05776585478781009,78.74,78.72,78.99,False,False,0.05282448541169976,4,False
R0031,2023-01-11,T3,3100,volt,hard,C,12,H0036,D001,TR032,12,67.2,9|1|3,82.10880955791086|78.3068462783376|78.61817251645606,200.0|5000.0|3600.0,-0.16811547676037508|0.14481312316794914|0.29617316642859054,4.0,0.00846117563446822,79.97,78.39,78.45,False,False,0.06826836187389008,5,False
R0031,2023-01-11,T4,3100,volt,hard,B,13,H0104,D038,TR077,13,62.3,6|7|6|12,80.73922668655652|81.26194007501832|79.59387213192416|82.64514159666375,1500.0|800.0|1500.0|200.0,-0.05072666946359382|-0.3521335504882296|0.21868859672901295|-0.10875174097479069,-3.0,0.10031238210266463,75.08,76.05,75.1,False,False,0.0015624911199069382,13,False
R0031,2023-01-11,T4,3100,volt,hard,C,14,H0115,D051,TR003,14,66.2,2|9|9,78.88306830512607|82.14499230794742|83.29257037753644,4300.0|200.0|200.0,-0.3521335504882296|0.35262247229216176|-0.07971821090639905,4.0,0.1165224066372362,77.2,76.94,76.37,False,False,0.06782892120185971,6,False
R0032,2023-01-15,T3,2100,auto,normal,C,1,H0024,D004,TR042,1,67.9,7|5|6,82.1857606177294|81.11567316028867|79.44909978931868,800.0|2200.0|1500.0,0.002525494009577042|-0.07971821090639905|-0.5941499556967944,1.0,0.028603664111825057,79.41,78.51,81.25,False,False,0.043963078158823804,10,False
R0032,2023-01-15,T2,2100,auto,normal,B,2,H0093,D046,TR038,2,64.7,9|7|9|12|7|10,83.34282216945135|79.89130089841348|83.43104164100453|82.53460142793044|82.43718701408108|84.10686855179787,200.0|800.0|200.0|200.0|800.0|200.0,-0.3093465397202384|0.4675093422520456|-0.35626397106142593|0.11744128640943755|-0.15452948206880215|-0.35626397106142593,4.0,0.03835576925623023,80.04,80.19,79.76,False,False,0.06966191860112242,9,False
R0032,2023-01-15,T4,2100,auto,normal,B,3,H0049,D008,TR079,3,64.3,10,81.53721056873044,200.0,-0.3333041369047793,1.0,0.05091092021391336,79.47,81.16,82.32,False,True,0.029045988059863952,12,False
R0032,2023-01-15,T2,2100,auto,normal,A,4,H0075,D017,TR014,4,62.8,8|6,81.66022666112691|81.88964238582267,200.0|1500.0,-0.23133626495165632|0.07212950771386951,3.0,0.06813837466315463,83.9,82.75,82.4,False,False,0.2097711560016036,4,False
R0032,2023-01-15,T2,2100,auto,normal,B,5,H0064,D020,TR077,5,63.4,11|5|10,84.17393675814425|81.5310370918331|83.99434651286913,200.0|2200.0|200.0,-0.14597170436548626|-0.6091595155009588|0.17326449994814916,5.0,0.010186782440944692,83.73,83.84,81.81,False,False,0.1757985478607234,8,False
R0032,2023-01-15,T3,2100,auto,normal,B,6,H0094,D037,TR054,6,62.4,8|13|3|6|12|7,82.89426154412422|82.8001710217338|80.56589222030634|80.62014031455409|81.12109301376962|78.78321563633969,200.0|200.0|3600.0|1500.0|200.0|800.0,-0.07971821090639905|0.11744128640943755|-0.36514805226380964|0.33174860718129334|-0.20102973073724123|0.01249411872768743,-6.0,0.008860423982401876,69.72,70.63,74.25,False,False,0.011132649863871597,3,False
